지점,일시,수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec)
22453,2011-12-07 02:01,19,0,0,0,0
22453,2011-12-07 03:00,18.9,1.5,1.1,.6,6.6
22453,2011-12-07 04:00,18.9,1.5,1,.6,6.6
22453,2011-12-07 05:00,18.8,1.7,1,.6,6.5
22453,2011-12-07 06:00,18.8,1.5,1,.6,6.7
22453,2011-12-07 07:00,18.8,1.5,1,.6,6.6
22453,2011-12-07 08:00,18.7,1.4,1,.6,6.7
22453,2011-12-07 09:00,18.7,1.4,.9,.5,6.5
22453,2011-12-07 10:00,18.6,1.2,.8,.5,6.8
22453,2011-12-07 11:00,18.6,1.3,.9,.5,6.9
22453,2011-12-07 12:00,18.6,1.6,.9,.6,6.9
22453,2011-12-07 13:00,18.6,1.3,.9,.6,6.9
22453,2011-12-07 14:00,18.6,1.4,.9,.5,6.9
22453,2011-12-07 15:00,18.6,1.4,.9,.6,7
22453,2011-12-07 16:00,18.6,1.3,1,.6,7
22453,2011-12-07 17:00,18.6,1.3,.9,.6,6.8
22453,2011-12-07 18:00,18.6,1.4,.9,.6,6.8
22453,2011-12-07 19:00,18.6,1.5,1,.7,7.1
22453,2011-12-07 20:00,18.6,1.6,1,.7,7
22453,2011-12-07 21:00,18.7,1.7,1.1,.7,7.2
22453,2011-12-07 22:00,18.5,1.5,1.1,.6,6.9
22453,2011-12-07 23:00,18.5,1.7,1.2,.7,7.3
22453,2011-12-08 00:00,18.5,1.8,1.3,.8,7.3
22453,2011-12-08 01:00,18.4,1.8,1.2,.7,7.2
22453,2011-12-08 02:00,18.4,1.8,1.1,.7,7
22453,2011-12-08 03:00,18.3,1.6,1.2,.8,7.2
22453,2011-12-08 04:00,18.3,1.7,1.1,.7,7
22453,2011-12-08 05:00,18.3,1.4,1,.6,6.8
22453,2011-12-08 06:00,18.9,1.5,1,.6,6.5
22453,2011-12-08 07:00,19.4,1.6,.9,.6,6.5
22453,2011-12-08 08:00,19.5,1.5,.9,.6,6
22453,2011-12-08 09:00,19.3,1.6,1,.6,6.2
22453,2011-12-08 10:00,19.4,1.5,1,.7,6.2
22453,2011-12-08 11:00,19.4,1.4,1,.7,6.3
22453,2011-12-08 12:00,19.4,1.7,1.2,.7,6.4
22453,2011-12-08 13:00,19.3,2,1.4,.9,7
22453,2011-12-08 14:00,19.2,2,1.4,.9,7.2
22453,2011-12-08 15:00,19.1,2.1,1.4,.9,7.1
22453,2011-12-08 16:00,19.2,2.5,1.6,1,7.5
22453,2011-12-08 17:00,19.3,2.2,1.5,1,7.3
22453,2011-12-08 18:00,19.1,2.1,1.5,.9,7.5
22453,2011-12-08 19:00,19.1,2.7,1.9,1.2,8.5
22453,2011-12-08 20:36,18.7,0,0,0,0
22453,2011-12-08 20:38,18.7,0,0,0,0
22453,2011-12-08 20:40,18.6,0,0,0,0
22453,2011-12-08 20:42,18.6,0,0,0,0
22453,2011-12-08 20:45,18.6,0,0,0,0
22453,2011-12-08 20:48,18.6,0,0,0,0
22453,2011-12-08 20:50,18.7,0,0,0,0
22453,2011-12-08 20:52,18.6,0,0,0,0
22453,2011-12-08 20:54,18.6,0,0,0,0
22453,2011-12-08 20:57,18.6,0,0,0,0
22453,2011-12-08 21:01,18.7,0,0,0,0
22453,2011-12-08 21:03,18.7,0,0,0,0
22453,2011-12-08 21:05,18.7,0,0,0,0
22453,2011-12-08 21:08,18.6,0,0,0,0
22453,2011-12-08 21:10,18.6,0,0,0,0
22453,2011-12-08 21:13,18.6,0,0,0,0
22453,2011-12-08 22:03,18.5,0,0,0,0
22453,2011-12-08 22:05,18.5,0,0,0,0
22453,2011-12-08 22:10,18.6,0,0,0,0
22453,2011-12-08 22:12,18.7,0,0,0,0
22453,2011-12-08 22:14,18.7,0,0,0,0
22453,2011-12-08 22:17,18.7,0,0,0,0
22453,2011-12-08 22:19,18.6,0,0,0,0
22453,2011-12-08 22:22,18.5,0,0,0,0
22453,2011-12-08 22:25,18.7,0,0,0,0
22453,2011-12-08 22:28,18.7,0,0,0,0
22453,2011-12-08 22:31,18.7,0,0,0,0
22453,2011-12-08 22:33,18.7,0,0,0,0
22453,2011-12-08 22:35,18.6,0,0,0,0
22453,2011-12-08 22:38,18.6,0,0,0,0
22453,2011-12-08 22:44,18.6,0,0,0,0
22453,2011-12-08 23:01,18.6,0,0,0,0
22453,2011-12-08 23:04,18.6,0,0,0,0
22453,2011-12-08 23:07,18.6,0,0,0,0
22453,2011-12-08 23:13,18.5,0,0,0,0
22453,2011-12-08 23:15,18.6,0,0,0,0
22453,2011-12-08 23:22,18.6,0,0,0,0
22453,2011-12-08 23:28,18.5,0,0,0,0
22453,2011-12-08 23:31,18.5,0,0,0,0
22453,2011-12-08 23:38,18.5,0,0,0,0
22453,2011-12-08 23:42,18.6,0,0,0,0
22453,2011-12-08 23:46,18.5,0,0,0,0
22453,2011-12-08 23:52,18.5,0,0,0,0
22453,2011-12-08 23:55,18.5,0,0,0,0
22453,2011-12-08 23:57,18.5,0,0,0,0
22453,2011-12-08 23:59,18.5,0,0,0,0
22453,2011-12-09 00:02,18.5,0,0,0,0
22453,2011-12-09 01:00,18.5,4,2.5,1.6,8.7
22453,2011-12-09 02:00,18.4,3.6,2.5,1.5,8.3
22453,2011-12-09 03:00,18.4,4.3,2.5,1.5,8.6
22453,2011-12-09 04:00,18.5,3.6,2.7,1.7,9.2
22453,2011-12-09 05:00,19.2,3.9,2.8,1.7,8.9
22453,2011-12-09 06:00,19.2,4,2.7,1.7,9.1
22453,2011-12-09 07:00,19.4,5.1,2.8,1.8,8.8
22453,2011-12-09 08:00,19.4,4.4,2.8,1.7,9.1
22453,2011-12-09 09:00,19.3,3.6,2.3,1.5,8.7
22453,2011-12-09 10:00,19.4,3.4,2.5,1.6,8.9
22453,2011-12-09 11:00,19.3,3.7,2.5,1.6,9.1
22453,2011-12-09 12:00,19.3,2.9,1.9,1.2,8.8
22453,2011-12-09 13:00,19.2,3,2.1,1.4,8.5
22453,2011-12-09 14:00,19,3.1,2.2,1.4,8.7
22453,2011-12-09 15:00,18.8,3.4,2.4,1.5,8.6
22453,2011-12-09 16:00,18.8,3.3,2.3,1.5,8.5
22453,2011-12-09 17:00,18.6,3.5,2,1.3,8.3
22453,2011-12-09 18:00,18.6,3.2,2.1,1.3,8.1
22453,2011-12-09 19:00,18.9,3,2.1,1.3,8.3
22453,2011-12-09 20:00,18.9,2.9,2,1.3,8.2
22453,2011-12-09 21:00,18.8,2.7,1.8,1.1,8.3
22453,2011-12-09 22:00,18.5,2.5,1.6,1,8.2
22453,2011-12-10 03:02,17.9,0,0,0,0
22453,2011-12-10 03:04,18,0,0,0,0
22453,2011-12-10 03:08,18,0,0,0,0
22453,2011-12-10 03:11,17.9,0,0,0,0
22453,2011-12-10 03:13,18,0,0,0,0
22453,2011-12-10 03:15,18,0,0,0,0
22453,2011-12-10 03:18,18,0,0,0,0
22453,2011-12-10 03:20,18,0,0,0,0
22453,2011-12-10 03:22,18.1,0,0,0,0
22453,2011-12-10 03:24,18.1,0,0,0,0
22453,2011-12-10 03:27,18.1,0,0,0,0
22453,2011-12-10 03:29,18,0,0,0,0
22453,2011-12-10 03:32,18.1,0,0,0,0
22453,2011-12-10 03:34,18,0,0,0,0
22453,2011-12-10 03:36,18.1,0,0,0,0
22453,2011-12-10 03:38,18.1,0,0,0,0
22453,2011-12-10 03:41,18.1,0,0,0,0
22453,2011-12-10 03:43,18.1,0,0,0,0
22453,2011-12-10 03:45,18.1,0,0,0,0
22453,2011-12-10 03:47,18.2,0,0,0,0
22453,2011-12-10 03:50,18.2,0,0,0,0
22453,2011-12-10 03:53,18.2,0,0,0,0
22453,2011-12-10 03:57,18.3,0,0,0,0
22453,2011-12-10 04:00,18.2,0,0,0,0
22453,2011-12-10 04:02,18.2,0,0,0,0
22453,2011-12-10 04:04,18.3,0,0,0,0
22453,2011-12-10 04:07,18.2,0,0,0,0
22453,2011-12-10 04:12,18.3,0,0,0,0
22453,2011-12-10 04:14,18.3,0,0,0,0
22453,2011-12-10 04:21,18.3,0,0,0,0
22453,2011-12-10 04:23,18.3,0,0,0,0
22453,2011-12-10 04:25,18.3,0,0,0,0
22453,2011-12-10 04:28,18.3,0,0,0,0
22453,2011-12-10 04:33,18.3,0,0,0,0
22453,2011-12-10 05:00,18.3,2.1,1.4,.8,8.4
22453,2011-12-10 06:00,18.4,1.9,1.2,.7,7.7
22453,2011-12-10 07:00,18.3,1.8,1.3,.7,7.7
22453,2011-12-10 08:00,18.3,1.9,1.4,.7,7.5
22453,2011-12-10 09:00,18.4,1.9,1.7,.7,7.5
22453,2011-12-10 10:00,18.4,1.9,1.6,.7,7.5
22453,2011-12-10 11:00,18.4,1.8,1.5,.7,7.5
22453,2011-12-10 12:00,18.4,1.8,1.6,.7,7.5
22453,2011-12-10 13:00,18.4,1.8,1.3,.7,7.5
22453,2011-12-10 14:00,18.3,1.9,1.3,.8,7.6
22453,2011-12-10 15:00,18.3,2,1.6,.8,7.6
22453,2011-12-10 16:00,18.3,2,1.6,.8,7.6
22453,2011-12-10 17:00,18.3,1.9,1.7,.7,7.6
22453,2011-12-10 18:00,18.3,1.9,1.7,.7,7.6
22453,2011-12-10 19:00,18.3,1.9,1.7,.7,7.6
22453,2011-12-10 20:00,18.4,1.9,1.6,.7,7.6
22453,2011-12-10 21:00,18.4,1.8,1.6,.7,7.6
22453,2011-12-10 22:00,18.4,1.8,1.6,.7,7.6
22453,2011-12-10 23:00,18.4,1.8,1.4,.7,7.6
22453,2011-12-11 00:00,18.4,1.9,1.5,.7,7.5
22453,2011-12-13 11:27,0,0,0,0,0
22453,2011-12-13 11:32,12.4,0,0,0,0
22453,2011-12-13 12:00,12.4,3,.8,.4,5.1
22453,2011-12-13 13:00,18.9,1.2,.8,.5,5.1
22453,2011-12-13 14:00,18.8,1.1,.7,.5,5.4
22453,2011-12-13 15:00,18.7,1.1,.7,.5,5.4
22453,2011-12-13 16:00,18.8,1,.7,.5,5.5
22453,2011-12-13 17:00,18.7,1,.7,.4,6.1
22453,2011-12-13 18:00,18.7,.9,.7,.4,6.2
22453,2011-12-13 19:00,18.8,1,.6,.4,5.9
22453,2011-12-13 20:00,18.9,.9,.6,.4,6
22453,2011-12-13 21:00,18.9,.9,.6,.4,5.9
22453,2011-12-13 22:00,19,.9,.6,.4,5.8
22453,2011-12-13 23:00,19,.8,.6,.4,6.1
22453,2011-12-14 00:00,19,1,.6,.4,6.3
22453,2011-12-14 01:00,19,.9,.6,.4,6.4
22453,2011-12-14 02:00,18.9,1,.7,.4,6.8
22453,2011-12-14 03:00,18.5,1,.7,.4,6.7
22453,2011-12-14 04:00,18.4,1.1,.7,.5,6.8
22453,2011-12-14 05:00,18.4,1.1,.7,.4,6.5
22453,2011-12-14 06:00,18.3,1,.7,.4,6.3
22453,2011-12-14 07:00,18.2,.9,.7,.4,6.4
22453,2011-12-14 08:00,18.2,.8,.5,.3,6
22453,2011-12-14 09:00,18.2,1,.6,.4,5.9
22453,2011-12-14 10:00,18.1,.9,.5,.3,5.3
22453,2011-12-14 11:00,18.1,.9,.5,.3,5.6
22453,2011-12-14 12:00,18.1,.8,.5,.3,6.4
22453,2011-12-14 13:00,18.2,.8,.5,.3,5.6
22453,2011-12-14 14:00,18.2,.7,.5,.3,5.2
22453,2011-12-14 15:00,18.1,.7,.5,.3,5.2
22453,2011-12-14 16:00,18,.7,.5,.3,5.5
22453,2011-12-14 17:00,17.9,.7,.4,.2,5.5
22453,2011-12-14 18:00,17.9,.6,.4,.2,6.1
22453,2011-12-14 19:00,17.9,.6,.4,.2,6.5
22453,2011-12-14 20:00,18.1,.5,.3,.2,6.7
22453,2011-12-14 21:00,18.1,.6,.4,.2,6.4
22453,2011-12-14 22:00,18,.5,.3,.2,7
22453,2011-12-14 23:00,17.9,.5,.3,.2,6.8
22453,2011-12-15 00:00,17.9,.4,.3,.2,6.3
22453,2011-12-15 01:00,17.8,.4,.3,.2,5.5
22453,2011-12-15 02:00,17.7,.4,.2,.1,5.2
22453,2011-12-15 03:00,18.3,.4,.2,.1,4.8
22453,2011-12-15 04:00,18.2,.5,.3,.2,2.9
22453,2011-12-15 05:00,18.2,.4,.3,.2,3.1
22453,2011-12-15 06:00,18.2,.4,.2,.1,4
22453,2011-12-15 07:00,18.1,.4,.2,.2,3.9
22453,2011-12-15 08:00,18.1,.6,.3,.2,4.3
22453,2011-12-15 09:00,18.1,.7,.4,.2,4.5
22453,2011-12-15 10:00,18.1,.7,.4,.3,4.4
22453,2011-12-15 11:00,18.1,.9,.5,.3,3.5
22453,2011-12-15 12:00,18,1.1,.6,.4,6
22453,2011-12-15 13:00,18,1.1,.7,.4,6.9
22453,2011-12-15 14:00,18,1.1,.7,.4,6.7
22453,2011-12-15 15:00,17.9,1.2,.7,.4,6.2
22453,2011-12-15 16:00,17.8,1,.7,.5,6.5
22453,2011-12-15 17:00,17.8,1.3,.9,.5,7.5
22453,2011-12-15 18:00,17.8,1.6,1,.6,7.4
22453,2011-12-15 19:00,17.7,1.6,1,.6,7.6
22453,2011-12-15 20:00,17.7,1.4,1,.6,7.8
22453,2011-12-15 21:00,17.6,1.4,.9,.6,7.3
22453,2011-12-15 22:00,17.6,1.5,.8,.5,6.7
22453,2011-12-15 23:00,17.5,1.3,.8,.5,6.4
22453,2011-12-16 00:00,17.5,1.4,.8,.5,6.5
22453,2011-12-16 01:00,17.5,1.3,.8,.5,6.4
22453,2011-12-16 02:00,17.5,1.4,.9,.6,6.6
22453,2011-12-16 03:00,17.5,1.4,.9,.6,7
22453,2011-12-16 04:00,17.5,1.2,.9,.5,7.1
22453,2011-12-16 05:00,17.5,1.4,1,.6,7.3
22453,2011-12-16 06:00,17.5,1.4,.9,.5,6.8
22453,2011-12-16 07:00,17.4,1.2,.9,.6,7
22453,2011-12-16 08:00,17.3,1.4,.9,.6,7
22453,2011-12-16 09:00,17.4,1.5,.9,.5,7.2
22453,2011-12-16 10:00,17.3,1.4,.8,.5,6.7
22453,2011-12-16 11:00,17.3,1.3,.9,.5,6.9
22453,2011-12-16 12:00,18.4,1.3,.8,.5,6.8
22453,2011-12-16 13:00,18.3,1.2,.9,.5,7.2
22453,2011-12-16 14:00,18,1.5,1,.6,7.1
22453,2011-12-16 15:00,17.8,1.4,.8,.5,7.2
22453,2011-12-16 16:00,17.8,1.2,.8,.4,7.1
22453,2011-12-16 17:00,17.9,1.1,.8,.5,7.7
22453,2011-12-16 18:00,17.8,1.2,.8,.4,7.3
22453,2011-12-16 19:00,17.9,1,.7,.4,7.2
22453,2011-12-16 20:00,18.1,1,.6,.4,7.4
22453,2011-12-16 21:00,18.1,1.1,.8,.5,7.7
22453,2011-12-16 22:00,18.1,1.3,.8,.5,7.8
22453,2011-12-16 23:00,18.1,1.4,1,.6,8.1
22453,2011-12-17 00:00,18.1,1.6,1,.6,7.7
22453,2011-12-17 01:00,18,1.4,1,.6,7.7
22453,2011-12-17 02:00,17.9,1.6,1.1,.7,8
22453,2011-12-17 03:00,17.9,1.7,1.1,.7,7.7
22453,2011-12-17 04:00,17.9,1.4,.9,.5,7.3
22453,2011-12-17 05:00,17.8,1.7,1,.6,7.4
22453,2011-12-17 06:00,17.7,1.5,1,.6,7.6
22453,2011-12-17 07:00,17.6,1.6,1,.6,7.6
22453,2011-12-17 08:00,17.5,1.6,1,.6,7.4
22453,2011-12-17 09:00,17.5,1.4,1,.6,7.6
22453,2011-12-17 10:00,17.4,1.3,.9,.5,6.9
22453,2011-12-17 11:00,17.3,1.4,1,.6,7.4
22453,2011-12-17 12:00,17.2,1.5,.9,.5,7.6
22453,2011-12-17 13:00,18.2,1.3,.9,.5,7.6
22453,2011-12-17 14:00,18.1,1.4,1,.6,7.9
22453,2011-12-17 15:00,18.3,1.2,.8,.4,6.9
22453,2011-12-17 16:00,18.4,1.3,.9,.5,7.8
22453,2011-12-17 17:00,18.5,1.2,.8,.5,7.8
22453,2011-12-17 18:00,18.5,1.4,.8,.5,7.8
22453,2011-12-17 19:00,18.6,1.2,.8,.5,7.9
22453,2011-12-17 20:00,18.7,1.2,.9,.6,7.7
22453,2011-12-17 21:00,18.6,1.2,.7,.4,7.8
22453,2011-12-17 22:00,18.6,1,.7,.4,7.4
22453,2011-12-17 23:00,18.5,1.3,.9,.5,7.6
22453,2011-12-18 00:00,18.4,1.4,.8,.4,7.1
22453,2011-12-18 01:00,18.3,1.2,.8,.5,7.4
22453,2011-12-18 02:00,18.3,1.2,.8,.5,7.6
22453,2011-12-18 03:00,18.1,1.1,.8,.5,7.3
22453,2011-12-18 04:00,18,1.2,.8,.5,7.2
22453,2011-12-18 05:00,17.9,1.2,.8,.5,6.7
22453,2011-12-18 06:00,17.9,1.3,.8,.5,6.8
22453,2011-12-18 07:00,17.9,1.2,.8,.5,7
22453,2011-12-18 08:00,17.9,1.2,.8,.5,6.7
22453,2011-12-18 09:00,17.8,1.2,.8,.5,6.5
22453,2011-12-18 10:00,17.9,1.2,.8,.5,6.2
22453,2011-12-18 11:00,18,1.2,.8,.5,6.4
22453,2011-12-18 12:00,18.1,1.2,.8,.5,6.3
22453,2011-12-18 13:00,18.2,1.3,.8,.5,6
22453,2011-12-18 14:00,18.2,1.2,.8,.5,6.1
22453,2011-12-18 15:00,18,1,.7,.5,5.9
22453,2011-12-18 16:00,18,1.3,.7,.4,6.3
22453,2011-12-18 17:00,18,1,.6,.4,6.1
22453,2011-12-18 18:00,17.8,.9,.6,.4,6.1
22453,2011-12-18 19:00,17.7,.9,.6,.4,6.3
22453,2011-12-18 20:00,17.6,.8,.6,.4,6.1
22453,2011-12-18 21:00,17.7,.9,.6,.4,5.9
22453,2011-12-18 22:00,17.7,.8,.5,.3,6.1
22453,2011-12-18 23:00,17.6,.7,.5,.3,6.3
22453,2011-12-19 00:00,17.6,.9,.6,.3,5.9
22453,2011-12-19 01:00,17.5,1,.6,.4,6.3
22453,2011-12-19 02:00,17.5,.9,.6,.3,6.4
22453,2011-12-19 03:00,17.5,1,.6,.4,6.5
22453,2011-12-19 04:00,17.5,1.1,.6,.3,6.6
22453,2011-12-19 05:00,17.5,1.1,.6,.4,7
22453,2011-12-19 06:00,17.5,1,.7,.4,6.4
22453,2011-12-19 07:00,17.5,1.2,.7,.4,6.5
22453,2011-12-19 08:00,17.5,1.1,.7,.4,6.5
22453,2011-12-19 09:00,17.5,1.1,.8,.5,6.4
22453,2011-12-19 10:00,17.5,1.1,.7,.4,6.2
22453,2011-12-19 11:00,17.5,1.1,.7,.4,5.9
22453,2011-12-19 12:00,17.5,1.2,.8,.5,6
22453,2011-12-19 13:00,17.5,1.1,.7,.4,6.2
22453,2011-12-19 14:00,17.5,1.2,.8,.5,6.1
22453,2011-12-19 15:00,17.6,1.3,.9,.6,6.3
22453,2011-12-19 16:00,17.5,1.5,.9,.5,6.2
22453,2011-12-19 17:00,17.4,1.1,.8,.5,6.3
22453,2011-12-19 18:00,17.5,1.3,.8,.5,6.2
22453,2011-12-19 19:00,17.4,1.2,.8,.5,6.2
22453,2011-12-19 19:55,17.4,0,0,0,0
22453,2011-12-19 21:00,17.4,.9,.7,.4,6.5
22453,2011-12-19 22:00,17.4,1,.6,.4,6.3
22453,2011-12-19 23:00,17.3,.9,.6,.4,6.5
22453,2011-12-20 00:00,17.3,.9,.6,.4,6.5
22453,2011-12-20 01:00,17.3,1,.7,.4,6.6
22453,2011-12-20 02:00,17.3,1.2,.8,.5,6.9
22453,2011-12-20 03:00,17.3,1.2,.9,.5,6.9
22453,2011-12-20 04:00,17.3,8.7,1.7,.8,7.4
22453,2011-12-20 05:00,17.2,1.4,.9,.5,7.2
22453,2011-12-20 06:00,17.2,1.4,.9,.5,7.3
22453,2011-12-20 07:00,17.2,1.5,.8,.5,7.1
22453,2011-12-20 08:00,17.1,1.3,.9,.5,6.8
22453,2011-12-20 09:00,17.1,1.1,.7,.5,6.3
22453,2011-12-20 10:00,17.1,1.2,.8,.5,6.1
22453,2011-12-20 11:00,17,1.2,.8,.5,6.6
22453,2011-12-20 12:00,17.1,1.3,.9,.5,7
22453,2011-12-20 13:00,17,1.4,.8,.5,6.5
22453,2011-12-20 14:00,17.1,1.2,.8,.5,6.8
22453,2011-12-20 15:00,17.2,1.2,.8,.5,6.4
22453,2011-12-20 16:00,17.2,1.4,.8,.5,6.4
22453,2011-12-20 17:00,17.2,1.4,.9,.6,6.4
22453,2011-12-20 18:00,17.2,1.2,.8,.5,6.4
22453,2011-12-20 19:00,17.2,1.1,.7,.4,6.4
22453,2011-12-20 20:00,17.2,1.2,.8,.5,6.3
22453,2011-12-20 21:00,17.2,1.1,.7,.5,6.1
22453,2011-12-20 22:00,17.2,1.1,.7,.4,6.2
22453,2011-12-20 23:00,17.1,1.1,.7,.4,6.2
22453,2011-12-21 00:00,17.1,1.1,.7,.5,6.6
22453,2011-12-21 01:00,17.1,.9,.6,.4,6.3
22453,2011-12-21 02:00,17.1,1,.7,.4,6.6
22453,2011-12-21 03:00,17.1,1.1,.6,.4,5.9
22453,2011-12-21 04:00,17.1,1,.7,.4,6.6
22453,2011-12-21 05:00,17,1,.7,.4,6.8
22453,2011-12-21 06:00,17,1.2,.7,.4,6.7
22453,2011-12-21 07:00,17,1.2,.7,.5,6.9
22453,2011-12-21 08:00,17,1.2,.7,.4,6.4
22453,2011-12-21 09:00,16.9,1.1,.8,.5,6.5
22453,2011-12-21 10:00,16.9,1.1,.7,.4,6.4
22453,2011-12-21 11:00,16.9,1,.7,.4,6.4
22453,2011-12-21 12:00,16.9,1,.7,.4,6.2
22453,2011-12-21 13:00,16.9,.8,.6,.3,6.5
22453,2011-12-21 14:00,16.9,.9,.5,.3,5.6
22453,2011-12-21 15:00,16.9,.8,.5,.3,6
22453,2011-12-21 16:00,16.9,.8,.5,.3,6
22453,2011-12-21 17:00,16.9,.9,.5,.3,6.2
22453,2011-12-21 18:00,16.9,.7,.5,.3,6.6
22453,2011-12-21 19:00,16.8,.7,.5,.3,6.4
22453,2011-12-21 20:00,16.9,.7,.4,.3,6.1
22453,2011-12-21 21:00,16.9,.6,.4,.3,6.3
22453,2011-12-21 22:00,16.8,.6,.4,.3,5.5
22453,2011-12-21 23:00,16.9,.7,.4,.3,4.9
22453,2011-12-22 00:00,16.9,.6,.4,.2,4.9
22453,2011-12-22 01:00,16.8,.5,.3,.2,4.9
22453,2011-12-22 02:00,16.8,.6,.4,.2,4.8
22453,2011-12-22 03:00,16.8,.6,.3,.2,5.6
22453,2011-12-22 04:00,16.8,.5,.3,.2,5.6
22453,2011-12-22 05:00,16.8,.5,.3,.2,4.2
22453,2011-12-22 06:00,16.8,.5,.3,.2,3.9
22453,2011-12-22 07:00,16.8,.6,.4,.2,4.3
22453,2011-12-22 08:00,16.7,.7,.4,.3,4.2
22453,2011-12-22 09:00,16.8,.7,.5,.3,5.5
22453,2011-12-22 10:00,16.7,.8,.5,.3,5.6
22453,2011-12-22 11:00,16.8,.9,.5,.3,4.9
22453,2011-12-22 12:00,16.8,.8,.5,.4,3.9
22453,2011-12-22 13:00,16.8,1.1,.6,.4,5.3
22453,2011-12-22 14:00,16.7,1.2,.7,.4,6.1
22453,2011-12-22 15:00,16.7,1.3,.8,.5,6
22453,2011-12-22 16:00,16.7,1.3,.8,.5,6.7
22453,2011-12-22 17:00,16.7,1.5,1,.6,7.3
22453,2011-12-22 18:00,16.7,1.4,1,.7,7.2
22453,2011-12-22 19:00,16.7,1.8,1.2,.7,7.4
22453,2011-12-22 20:00,16.7,1.9,1.3,.8,7.8
22453,2011-12-22 21:00,16.6,2.1,1.3,.8,7.7
22453,2011-12-22 22:00,16.6,1.9,1.2,.7,7.5
22453,2011-12-22 23:00,16.6,1.9,1.3,.8,7.1
22453,2011-12-23 00:00,16.5,1.8,1.3,.8,7.1
22453,2011-12-23 01:00,16.5,1.9,1.3,.8,7.4
22453,2011-12-23 02:00,16.5,2,1.2,.7,7.7
22453,2011-12-23 03:00,16.5,2,1.4,.8,8.4
22453,2011-12-23 04:00,16.5,2.1,1.4,.8,8.1
22453,2011-12-23 05:00,16.4,2.2,1.4,.8,8.1
22453,2011-12-23 06:00,16.4,2.2,1.4,.8,8.6
22453,2011-12-23 07:00,16.4,1.9,1.5,.9,8.3
22453,2011-12-23 08:00,16.4,2.2,1.5,.9,8.5
22453,2011-12-23 09:00,16.4,2.2,1.4,.8,8
22453,2011-12-23 10:00,16.4,2,1.5,.9,8.6
22453,2011-12-23 11:00,16.4,2.3,1.4,.8,8.1
22453,2011-12-23 12:00,16.2,2.1,1.5,1,8.3
22453,2011-12-23 13:00,16.5,2.3,1.5,.9,8.3
22453,2011-12-23 14:00,16.5,2,1.3,.8,8.4
22453,2011-12-23 15:00,16.5,2.1,1.4,.9,8.4
22453,2011-12-23 16:00,16.4,2.3,1.5,.9,8.4
22453,2011-12-23 17:00,16.4,1.9,1.4,.8,8.4
22453,2011-12-23 18:00,16.3,2,1.3,.8,8
22453,2011-12-23 19:00,16.2,2,1.4,.9,8.3
22453,2011-12-23 20:00,16.4,2.3,1.6,1,8.4
22453,2011-12-23 21:00,16.5,2,1.4,.8,8.1
22453,2011-12-23 22:00,16.4,2.3,1.5,.9,7.9
22453,2011-12-23 23:00,16.3,2.1,1.4,.9,7.8
22453,2011-12-24 00:00,16.2,2.3,1.5,.9,8.1
22453,2011-12-24 01:00,16.1,2.3,1.4,.9,8.3
22453,2011-12-24 02:00,15.9,2.3,1.4,.9,8.4
22453,2011-12-24 03:00,16,1.9,1.3,.9,8.2
22453,2011-12-24 04:00,16,1.7,1.2,.8,8.3
22453,2011-12-24 05:00,16.2,1.8,1.3,.8,8.6
22453,2011-12-24 06:00,16.2,2,1.2,.7,8.9
