지점,일시,수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec)
22457,2011-12-01 11:00,21.4,3.7,2.4,1.6,6.7
22457,2011-12-01 12:00,21.5,3.7,2.5,1.6,7
22457,2011-12-01 13:00,21.4,2.8,2,1.3,6.8
22457,2011-12-01 14:01,21.3,0,0,0,0
22457,2011-12-01 15:00,21.2,3,1.9,1.2,6.6
22457,2011-12-01 16:00,21.2,3,2,1.2,6.5
22457,2011-12-01 17:00,21.2,2.8,2,1.3,6.6
22457,2011-12-01 18:00,21.2,2.5,1.8,1.2,6.2
22457,2011-12-01 19:00,21.3,2.9,1.9,1.1,6.3
22457,2011-12-01 19:01,21.3,0,0,0,0
22457,2011-12-01 20:00,21.2,3,2,1.2,6.6
22457,2011-12-01 21:00,21.2,3,2.1,1.3,6.5
22457,2011-12-01 22:00,21.3,3.2,1.9,1.2,6.2
22457,2011-12-01 23:00,21.2,2.6,1.9,1.2,6.2
22457,2011-12-02 00:00,21.1,2.8,1.8,1.2,6
22457,2011-12-02 01:00,21.2,2.6,1.8,1.1,5.8
22457,2011-12-02 02:00,21.3,2.6,1.9,1.2,6.2
22457,2011-12-02 03:00,21.3,2.6,1.8,1.1,6.1
22457,2011-12-02 04:00,21.3,2.7,1.7,1,6.1
22457,2011-12-02 05:00,21.2,2.4,1.6,1,5.9
22457,2011-12-02 06:00,21.1,2.7,1.7,1,5.9
22457,2011-12-02 07:00,20.9,2.4,1.7,1,5.9
22457,2011-12-02 08:00,21.1,2.6,1.8,1.1,6.1
22457,2011-12-02 08:45,21.2,0,0,0,0
22457,2011-12-02 10:00,21.2,2.4,1.7,1.1,5.9
22457,2011-12-02 10:01,21.2,0,0,0,0
22457,2011-12-02 11:00,21,2.2,1.5,1,5.7
22457,2011-12-02 12:00,20.9,2.4,1.6,1,5.7
22457,2011-12-02 13:00,21.1,2.7,1.7,1.1,5.7
22457,2011-12-02 14:00,21.2,2.8,1.9,1.2,5.9
22457,2011-12-02 15:00,21,3.1,1.7,1,5.9
22457,2011-12-02 16:00,21.1,2.8,1.7,1,5.7
22457,2011-12-02 17:00,21.2,2.7,1.7,1.1,5.7
22457,2011-12-02 18:00,21.2,2.7,1.7,1.1,5.7
22457,2011-12-02 19:00,21,2.4,1.5,.9,5.9
22457,2011-12-02 20:00,21.1,2.1,1.4,.9,6.1
22457,2011-12-02 21:00,21.2,2,1.4,.9,5.7
22457,2011-12-02 22:00,21.2,2.1,1.4,.9,5.7
22457,2011-12-02 23:00,21.1,1.9,1.3,.8,5.4
22457,2011-12-03 00:00,20.8,2.5,1.4,.9,5.7
22457,2011-12-03 01:00,20.7,1.7,1.2,.8,5.7
22457,2011-12-03 02:00,20.1,1.9,1.2,.8,5.5
22457,2011-12-03 03:00,20,1.6,1,.7,5.4
22457,2011-12-03 04:00,21.3,1.6,1.1,.7,5.1
22457,2011-12-03 05:00,21.3,2,1.2,.7,5
22457,2011-12-03 06:00,21.3,1.9,1.3,.9,4.8
22457,2011-12-03 07:00,21.2,2,1.2,.8,4.8
22457,2011-12-03 08:00,21.2,2,1.1,.7,4.5
22457,2011-12-03 09:00,20.3,1.8,1.2,.8,4.6
22457,2011-12-03 10:00,21.2,2.6,1.6,1,4.8
22457,2011-12-03 11:00,21.2,3.4,2,1.3,5.5
22457,2011-12-03 12:00,21.2,4.6,3,1.8,6.9
22457,2011-12-13 15:05,0,0,0,0,0
22457,2011-12-13 15:11,14.3,0,0,0,0
22457,2011-12-13 16:00,19,.5,.3,.2,3.9
22457,2011-12-13 17:00,19.7,.5,.3,.2,3.9
22457,2011-12-13 18:00,19.8,.6,.4,.2,4.1
22457,2011-12-13 19:00,19.6,.6,.4,.2,4.4
22457,2011-12-13 20:00,19.5,.5,.3,.2,4.1
22457,2011-12-13 21:00,19.6,.5,.3,.2,3.8
22457,2011-12-13 22:00,19.5,.5,.3,.2,3.6
22457,2011-12-13 23:00,19.5,.6,.4,.2,3.4
22457,2011-12-14 00:00,19.7,.6,.4,.2,3.6
22457,2011-12-14 01:00,19.7,.5,.3,.2,3.6
22457,2011-12-14 02:00,19.8,.5,.3,.2,3.9
22457,2011-12-14 03:00,19.7,.5,.3,.2,4
22457,2011-12-14 04:00,19.4,.5,.3,.2,3.8
22457,2011-12-14 05:00,19.5,.5,.3,.2,3.7
22457,2011-12-14 06:00,19.5,.5,.3,.2,3.7
22457,2011-12-14 07:00,19.2,.7,.4,.2,3.4
22457,2011-12-14 08:00,19.3,.7,.4,.3,3.3
22457,2011-12-14 09:00,19.5,.7,.4,.3,3.2
22457,2011-12-14 10:00,19.4,.7,.4,.3,3.3
22457,2011-12-14 11:00,19.6,.7,.4,.3,3.3
22457,2011-12-14 12:00,19.8,.6,.4,.2,3.4
22457,2011-12-14 13:00,19.8,.5,.3,.2,3.5
22457,2011-12-14 14:00,19.8,.5,.3,.2,3.6
22457,2011-12-14 15:00,19.8,.5,.3,.2,4
22457,2011-12-14 16:00,19.7,.6,.3,.2,3.6
22457,2011-12-14 17:00,19.6,.4,.2,.2,3.2
22457,2011-12-14 18:00,19.8,.4,.3,.2,3.5
22457,2011-12-14 19:00,19.7,.4,.3,.2,3.2
22457,2011-12-14 20:00,19,.5,.3,.2,2.9
22457,2011-12-14 21:00,19.4,.7,.4,.3,2.8
22457,2011-12-14 22:00,19.6,.8,.5,.3,3
22457,2011-12-14 23:00,19.5,1,.7,.4,3.2
22457,2011-12-15 00:00,19.7,1.5,1,.6,3.9
22457,2011-12-15 01:00,19.7,1.7,1.1,.7,4.2
22457,2011-12-15 02:00,19.8,2.1,1.3,.8,4.3
22457,2011-12-15 03:00,19.8,2.3,1.6,1,4.8
22457,2011-12-15 04:00,19.7,2.9,1.7,1.1,5
22457,2011-12-15 05:00,19.8,3.1,2,1.2,5.4
22457,2011-12-15 06:00,19.8,3.2,2.1,1.4,5.7
22457,2011-12-15 07:00,19.6,3.1,2,1.2,5.6
22457,2011-12-15 08:00,19.6,2.6,1.8,1.1,5.8
22457,2011-12-15 09:00,19.1,3,2,1.3,5.9
22457,2011-12-15 10:00,19.3,2.6,1.9,1.2,5.5
22457,2011-12-15 11:00,19.5,2.4,1.7,1.1,5.7
22457,2011-12-15 11:50,20.1,0,0,0,0
22457,2011-12-15 13:00,19.7,2.3,1.6,1.1,6
22457,2011-12-15 14:00,19.8,2.6,1.7,1.1,5.7
22457,2011-12-15 15:00,19.7,2.3,1.7,1.1,5.9
22457,2011-12-15 16:00,19.8,2.7,1.8,1.2,6.1
22457,2011-12-15 17:00,19.9,3,1.9,1.2,5.9
22457,2011-12-15 18:00,19.9,2.9,2,1.2,6.2
22457,2011-12-15 19:00,19.9,2.8,1.9,1.2,6.2
22457,2011-12-15 20:00,19.8,3.1,2.1,1.3,6.1
22457,2011-12-15 21:00,19.3,2.9,1.9,1.3,6.3
22457,2011-12-15 22:00,19.2,2.7,1.9,1.2,6.2
22457,2011-12-15 23:00,19.3,2.9,1.9,1.2,6.1
22457,2011-12-16 00:00,19.3,2.3,1.6,1.1,6.1
22457,2011-12-16 01:00,19.7,2.2,1.5,1,5.9
22457,2011-12-16 02:00,19.6,2.2,1.3,.8,5.6
22457,2011-12-16 03:00,19.6,2,1.3,.9,5.1
22457,2011-12-16 04:00,19.8,2.3,1.5,1,5.3
22457,2011-12-16 05:00,19.6,2.8,1.9,1.2,5.2
22457,2011-12-16 06:00,19.6,4.2,2.6,1.7,6
22457,2011-12-16 07:00,19.5,4.5,2.8,1.8,6.3
22457,2011-12-16 08:00,19.6,5,2.9,1.7,6.5
22457,2011-12-16 09:00,19.8,4.3,2.8,1.8,6.6
22457,2011-12-16 10:00,19.7,4.1,2.6,1.7,6.6
22457,2011-12-16 11:00,18.9,3.9,2.5,1.5,6.3
22457,2011-12-16 12:00,19.6,4.4,2.4,1.5,6.2
22457,2011-12-16 13:00,19.5,3.4,2.3,1.5,5.9
22457,2011-12-16 14:00,19.6,3.6,2.4,1.5,6.4
22457,2011-12-16 15:00,19.8,3.3,2.3,1.4,6.1
22457,2011-12-16 16:00,19.8,3.4,2.1,1.3,6.1
22457,2011-12-16 17:00,19.7,2.9,2.1,1.4,6.7
22457,2011-12-16 18:00,19.7,3.3,2.2,1.3,6.5
22457,2011-12-16 19:00,19.8,3.5,2.2,1.4,6.6
22457,2011-12-16 20:00,19.8,3.6,2.2,1.4,6.3
22457,2011-12-16 21:00,19.6,3.6,2.1,1.3,6.3
22457,2011-12-16 22:00,19.4,3.2,2.2,1.4,6.3
22457,2011-12-16 23:00,18.7,3.5,2.2,1.4,6.2
22457,2011-12-17 00:00,19,3.7,2.2,1.4,6.3
22457,2011-12-17 01:00,19.2,2.9,2.1,1.3,6.3
22457,2011-12-17 02:00,19.6,3.5,2,1.3,6.3
22457,2011-12-17 03:00,19.6,2.8,1.8,1.1,6.4
22457,2011-12-17 04:00,19.7,2.8,1.8,1.1,6
22457,2011-12-17 05:00,19.5,2.7,1.7,1.1,5.9
22457,2011-12-17 05:50,19.5,0,0,0,0
22457,2011-12-17 07:00,19.6,2.6,1.6,1,5.4
22457,2011-12-17 08:00,19.5,2.4,1.6,1,5.5
22457,2011-12-17 09:00,19.3,2.7,1.6,1,5.7
22457,2011-12-17 10:00,19.5,2.2,1.5,.9,5.5
22457,2011-12-17 11:00,19.9,2.5,1.5,1,5.2
22457,2011-12-17 12:00,19.1,2.2,1.4,.9,5.2
22457,2011-12-17 13:00,19.6,2.1,1.4,.9,5.3
22457,2011-12-17 14:00,19.6,2,1.3,.9,5.3
22457,2011-12-17 15:00,19.4,2,1.4,.9,5.2
22457,2011-12-17 16:00,19.5,2.2,1.4,.9,5.1
22457,2011-12-17 17:00,19.5,2.5,1.4,.9,5
22457,2011-12-17 18:00,19.4,2.1,1.4,.9,5.1
22457,2011-12-17 19:00,19.4,2.1,1.4,.9,5.3
22457,2011-12-17 20:00,19.4,2.3,1.4,.9,5.2
22457,2011-12-17 21:00,19.4,1.8,1.3,.8,5.4
22457,2011-12-17 22:00,19.5,1.8,1.2,.8,5
22457,2011-12-17 23:00,19.9,1.8,1.2,.8,5.1
22457,2011-12-18 00:00,20,1.8,1.1,.7,4.9
22457,2011-12-18 01:00,19.4,1.6,1.1,.7,5
22457,2011-12-18 02:00,18.5,1.4,.9,.6,4.8
22457,2011-12-18 03:00,20,1.4,1,.6,4.8
22457,2011-12-18 04:00,19.8,1.3,.9,.6,4.7
22457,2011-12-18 05:00,19.2,1.5,.9,.6,4.4
22457,2011-12-18 06:00,19.2,1.4,.9,.6,4.5
22457,2011-12-18 07:00,19.2,1.5,.9,.6,4.3
22457,2011-12-18 08:00,19.3,1.4,.9,.6,4.3
22457,2011-12-18 09:00,19.9,1.4,.9,.5,4.1
22457,2011-12-18 10:00,19.8,1.4,.8,.5,4.2
22457,2011-12-18 11:00,19.7,1.1,.7,.5,4.1
22457,2011-12-18 12:00,19.1,1.4,.8,.5,4.1
22457,2011-12-18 13:00,19.6,1.5,.9,.5,4.4
22457,2011-12-18 14:00,19.4,1.4,.9,.6,4.2
22457,2011-12-18 15:00,19.9,1.4,.9,.6,4.2
22457,2011-12-18 16:00,20,1.4,.9,.6,3.9
22457,2011-12-18 17:00,19.4,1.4,.9,.6,4.1
22457,2011-12-18 18:00,19.6,1.5,1,.6,4.3
22457,2011-12-18 19:00,19.5,1.6,1,.6,4.4
22457,2011-12-18 20:00,19.9,1.5,1,.6,4.3
22457,2011-12-18 21:00,19.9,1.6,1.1,.7,4.4
22457,2011-12-18 22:00,20,1.8,1.2,.8,4.6
22457,2011-12-18 23:00,20,1.9,1.1,.7,4.5
22457,2011-12-19 00:00,20,1.8,1.2,.8,4.7
22457,2011-12-19 01:00,20.1,2,1.1,.7,4.6
22457,2011-12-19 02:00,19.5,1.9,1.3,.8,4.6
22457,2011-12-19 03:00,19.3,1.7,1,.6,4.4
22457,2011-12-19 04:00,20.1,1.6,1,.6,4.3
22457,2011-12-19 05:00,20,1.5,1,.6,4.3
22457,2011-12-19 06:00,20,1.3,.9,.6,4.2
22457,2011-12-19 07:00,19.9,1.7,1,.6,4.3
22457,2011-12-19 08:00,19.7,1.6,.9,.6,4.3
22457,2011-12-19 09:00,20,1.3,.9,.6,4.3
22457,2011-12-19 10:00,20,1.3,.8,.5,4.1
22457,2011-12-19 11:00,19.7,1.3,.8,.5,4.1
22457,2011-12-19 12:00,20,1.2,.8,.5,4.3
22457,2011-12-19 13:00,19.6,1.2,.7,.5,4.1
22457,2011-12-19 14:00,19.7,1.2,.8,.5,4.3
22457,2011-12-19 15:00,19.3,1,.6,.4,3.8
22457,2011-12-19 16:00,20,1.1,.6,.4,3.8
22457,2011-12-19 17:00,20,1,.6,.4,3.9
22457,2011-12-19 18:00,20,.9,.6,.4,3.8
22457,2011-12-19 19:00,19.9,.8,.6,.4,3.7
22457,2011-12-19 20:00,19.9,.8,.6,.4,3.8
22457,2011-12-19 21:00,19,.9,.6,.4,3.8
22457,2011-12-19 22:00,19.3,.9,.5,.4,3.7
22457,2011-12-19 23:00,19.5,.9,.5,.4,3.7
22457,2011-12-20 00:00,19.4,.9,.6,.4,3.8
22457,2011-12-20 01:00,19.4,.9,.6,.4,3.8
22457,2011-12-20 02:00,19.6,.9,.5,.3,3.6
22457,2011-12-20 03:00,19.6,.7,.5,.3,3.8
22457,2011-12-20 04:00,19.5,.6,.4,.3,3.6
22457,2011-12-20 05:00,19.5,.7,.5,.3,3.5
22457,2011-12-20 06:00,19.5,.7,.5,.3,3.4
22457,2011-12-20 07:00,19.8,.9,.6,.4,3.6
22457,2011-12-20 08:00,19.9,1,.7,.4,3.5
22457,2011-12-20 09:00,19.9,1.1,.7,.5,3.8
22457,2011-12-20 10:00,19.9,1.4,.8,.5,4
22457,2011-12-20 11:00,19.8,1.1,.7,.5,3.8
22457,2011-12-20 12:00,19.9,1.2,.7,.5,3.7
22457,2011-12-20 13:00,19.9,1.1,.7,.5,3.8
22457,2011-12-20 14:00,19.8,1.1,.7,.5,3.9
22457,2011-12-20 15:00,19.7,1.4,.8,.5,3.9
22457,2011-12-20 16:00,19.2,1.1,.7,.5,3.8
22457,2011-12-20 17:00,19.4,.9,.6,.4,3.7
22457,2011-12-20 18:00,19,.8,.6,.4,3.7
22457,2011-12-20 19:00,19,.7,.5,.3,3.7
22457,2011-12-20 20:00,19.7,.7,.4,.3,3.7
22457,2011-12-20 21:00,19.7,.6,.4,.3,3.4
22457,2011-12-20 22:00,18.8,.6,.4,.3,3.5
22457,2011-12-20 23:00,19.4,.6,.4,.2,3.4
22457,2011-12-21 00:00,19.2,.6,.4,.2,3.4
22457,2011-12-21 01:00,19.4,.5,.3,.2,3.4
22457,2011-12-21 02:00,19.4,.6,.4,.2,3.3
22457,2011-12-21 03:00,19.5,.7,.5,.3,3.4
22457,2011-12-21 04:00,19.4,.7,.4,.3,3.1
22457,2011-12-21 05:00,19.2,.6,.4,.3,3.2
22457,2011-12-21 06:00,19.5,.6,.4,.2,3.1
22457,2011-12-21 07:00,19.8,.5,.3,.2,3.3
22457,2011-12-21 08:00,19.7,.5,.3,.2,3.4
22457,2011-12-21 09:00,19.8,.5,.3,.2,3.7
22457,2011-12-21 10:00,19.8,.4,.3,.2,3.5
22457,2011-12-21 11:00,19.8,.4,.2,.2,3.7
22457,2011-12-21 12:00,19.4,.4,.2,.1,3.6
22457,2011-12-21 13:00,19.8,.4,.2,.1,3.6
22457,2011-12-21 14:00,19.8,.4,.2,.2,4.7
22457,2011-12-21 15:00,19.9,.4,.2,.2,4.7
22457,2011-12-21 16:00,19.6,.4,.3,.2,3.3
22457,2011-12-21 17:00,19.5,.5,.3,.2,3.4
22457,2011-12-21 18:00,19.4,.8,.5,.3,3.4
22457,2011-12-21 19:00,19.5,.8,.6,.4,3.5
22457,2011-12-21 20:00,19.5,1,.6,.4,3.6
22457,2011-12-21 21:00,19.6,.8,.5,.3,3.5
22457,2011-12-21 22:00,19.8,1.1,.7,.4,3.4
22457,2011-12-21 23:00,19.8,1.1,.8,.5,3.6
22457,2011-12-22 00:00,19.8,1.2,.8,.5,3.9
22457,2011-12-22 01:00,19.7,1.6,1,.6,4
22457,2011-12-22 02:00,19.7,1.6,1.1,.7,4.2
22457,2011-12-22 03:00,19.7,1.8,1.3,.8,4.7
22457,2011-12-22 04:00,19.3,2.4,1.6,1,5
22457,2011-12-22 05:00,19.6,2.8,1.9,1.2,5.1
22457,2011-12-22 06:00,19.6,3.4,2,1.2,5.4
22457,2011-12-22 07:00,19.8,3,2,1.3,5.8
22457,2011-12-22 08:00,19.7,4,2.4,1.5,6.2
22457,2011-12-22 09:00,19.7,3.6,2.3,1.4,6.3
22457,2011-12-22 10:00,19.8,4,2.8,1.8,6.6
22457,2011-12-22 11:00,19.7,3.9,2.8,1.8,6.9
22457,2011-12-22 12:00,19.8,3.9,2.7,1.7,6.7
22457,2011-12-22 13:00,19.4,4.7,2.7,1.7,6.7
22457,2011-12-22 14:00,19.7,5.1,3.2,1.9,7.1
22457,2011-12-22 15:00,19.6,5.3,3.3,2,7.4
22457,2011-12-22 16:00,19.6,4,2.7,1.7,6.8
22457,2011-12-22 17:00,19.6,4.3,2.7,1.7,6.6
22457,2011-12-22 18:00,19.4,4.5,2.6,1.6,6.7
22457,2011-12-22 19:00,19.1,3.8,2.5,1.6,6.5
22457,2011-12-22 20:00,19.6,3.6,2.6,1.7,6.7
22457,2011-12-22 21:00,19.6,3.2,2.3,1.5,6.2
22457,2011-12-22 22:00,19.5,3.8,2.3,1.4,6.5
