지점,일시,수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec)
22456,2011-11-22 17:00,17.1,.7,.5,.3,3.4
22456,2011-11-22 18:00,17.3,.7,.5,.3,3.3
22456,2011-11-22 19:00,17.8,.7,.5,.3,3.4
22456,2011-11-22 20:00,17.7,.6,.4,.3,3.5
22456,2011-11-22 21:00,17.5,.8,.5,.3,3.4
22456,2011-11-22 22:00,17.5,.7,.5,.3,3.3
22456,2011-11-22 23:00,17.6,.8,.5,.3,3.7
22456,2011-11-23 00:00,17.6,.8,.5,.3,3.7
22456,2011-11-23 01:00,17.8,.9,.5,.4,3.9
22456,2011-11-23 02:00,16.8,1.1,.7,.5,3.9
22456,2011-11-23 04:00,16.7,.9,.6,.4,3.6
22456,2011-11-23 05:00,17,1,.6,.4,3.8
22456,2011-11-23 06:00,17.2,.9,.6,.4,4.7
22456,2011-11-23 07:00,17.5,1.2,.8,.5,5.3
22456,2011-11-23 08:00,17.9,1.3,.9,.5,5.8
22456,2011-11-23 09:00,17.9,1.4,.9,.6,5.9
22456,2011-11-23 10:00,17.8,1.7,1.1,.7,6.1
22456,2011-11-23 11:00,17.4,1.6,1.1,.7,6.2
22456,2011-11-23 14:00,17.6,1.1,.7,.4,6.4
22456,2011-11-23 15:00,16.7,1.3,.8,.5,5.2
22456,2011-11-23 17:00,16.8,1.5,.9,.6,4.4
22456,2011-11-23 18:00,17.6,1.5,1.1,.7,5
22456,2011-11-23 19:00,17.5,1.5,1,.7,5.1
22456,2011-11-23 20:00,17.8,1.9,1.1,.7,4.9
22456,2011-11-23 21:00,17.9,1.6,1,.6,5
22456,2011-11-23 22:00,17.9,1.4,.9,.6,4.7
22456,2011-11-23 23:00,17.9,1.5,1,.7,4.1
22456,2011-11-24 00:00,17.7,1.4,.8,.5,4.2
22456,2011-11-24 01:00,17.8,1.1,.7,.4,5
22456,2011-11-24 02:00,17.4,.7,.4,.3,5.1
22456,2011-11-24 03:00,16.6,.9,.5,.3,5.3
22456,2011-11-24 04:00,16.8,.8,.5,.3,3.9
22456,2011-11-24 05:00,16.9,.9,.6,.4,4
22456,2011-11-24 06:00,16.8,1.1,.6,.4,4.5
22456,2011-11-24 07:00,17.2,.9,.6,.4,5.2
22456,2011-11-24 08:00,17.6,.8,.5,.3,5.9
22456,2011-11-24 09:00,17.8,.8,.5,.3,6
22456,2011-11-24 10:00,17.7,.8,.5,.3,6.1
22456,2011-11-24 13:00,17.6,.7,.4,.3,6.7
22456,2011-11-24 14:00,17.6,.5,.3,.2,6.4
22456,2011-11-24 15:00,17.6,.5,.3,.2,7.5
22456,2011-11-24 16:00,16.7,.5,.3,.2,6.1
22456,2011-11-24 17:00,16.8,.6,.4,.2,4.1
22456,2011-11-24 18:00,17.4,.6,.4,.2,3.6
22456,2011-11-24 19:00,17.6,.6,.4,.2,4.5
22456,2011-11-24 21:00,17.4,.5,.3,.2,5.7
22456,2011-11-24 22:00,17.5,.5,.3,.2,5.3
22456,2011-11-24 23:00,17.6,.4,.3,.2,6
22456,2011-11-25 00:00,17.6,.4,.3,.2,6
22456,2011-11-25 01:00,17.7,.4,.3,.2,6.6
22456,2011-11-25 02:00,17.7,.4,.3,.2,8.2
22456,2011-11-25 03:00,16.9,.4,.3,.2,8.4
22456,2011-11-25 04:00,16.7,.3,.2,.1,6.1
22456,2011-11-25 05:00,16.7,.4,.2,.2,4.7
22456,2011-11-25 06:00,16.8,.5,.3,.2,4.3
22456,2011-11-25 07:00,16.8,.5,.3,.2,5.4
22456,2011-11-25 08:00,16.9,.5,.3,.2,5.9
22456,2011-11-25 10:00,17.3,.3,.2,.2,7
22456,2011-11-25 11:00,17.4,.5,.3,.2,7.2
22456,2011-11-25 12:00,17.7,.4,.3,.2,5.5
22456,2011-11-25 13:00,17.2,.4,.2,.2,5.9
22456,2011-11-25 14:00,17.4,.4,.2,.1,7.3
22456,2011-11-25 15:00,17.6,.3,.2,.1,7.7
22456,2011-11-25 16:00,16.8,.3,.2,.1,7.5
22456,2011-11-25 17:00,16.6,.4,.2,.1,6.4
22456,2011-11-25 19:00,16.9,.3,.2,.1,6.3
22456,2011-11-25 20:00,17,.3,.2,.1,6.2
22456,2011-11-25 21:00,17.1,.4,.3,.2,6.7
22456,2011-11-25 22:00,17.1,.4,.3,.2,6.4
22456,2011-11-25 23:00,17.2,.3,.2,.1,6.6
22456,2011-11-26 00:00,17.3,.3,.2,.1,6
22456,2011-11-26 01:00,17.1,.3,.2,.1,6.4
22456,2011-11-26 02:00,17.2,.4,.3,.2,7.3
22456,2011-11-26 03:00,16.8,.4,.3,.2,8
22456,2011-11-26 04:00,16.6,.4,.3,.2,7.8
22456,2011-11-26 05:00,17,.4,.3,.2,5.5
22456,2011-11-26 06:00,16.9,.4,.2,.2,5.2
22456,2011-11-26 07:00,17,.5,.3,.2,5.6
22456,2011-11-26 08:00,16.7,.5,.3,.2,5.9
22456,2011-11-26 09:00,16.7,.4,.3,.2,5.9
22456,2011-11-26 10:00,16.8,.5,.3,.2,6.4
22456,2011-11-26 11:00,17,.4,.3,.2,6.5
22456,2011-11-26 12:00,17.1,.4,.3,.2,6.4
22456,2011-11-26 13:00,17,.5,.3,.2,4.7
22456,2011-11-26 14:00,17,.5,.3,.2,5.3
22456,2011-11-26 15:00,17.1,.5,.3,.2,6.9
22456,2011-11-26 16:00,17,.5,.3,.2,6.5
22456,2011-11-26 17:00,16.7,.6,.4,.2,4.8
22456,2011-11-26 18:00,16.8,.8,.5,.3,3.5
22456,2011-11-26 19:00,16.7,.8,.5,.3,3.5
22456,2011-11-26 20:00,16.7,.7,.5,.3,3.3
22456,2011-11-26 21:00,16.6,.7,.4,.3,3.4
22456,2011-11-26 22:00,16.6,.8,.5,.3,3.6
22456,2011-11-26 23:00,16.6,.8,.5,.3,3.5
22456,2011-11-27 00:00,16.6,.8,.5,.3,3.6
22456,2011-11-27 01:00,16.7,.7,.5,.3,3.7
22456,2011-11-27 02:00,16.7,.8,.5,.3,3.8
22456,2011-11-27 03:00,16.6,.7,.5,.3,4.3
22456,2011-11-27 05:00,16.7,.6,.5,.3,4
22456,2011-11-27 06:00,16.7,.8,.5,.3,3.9
22456,2011-11-27 07:00,16.7,.9,.5,.3,4
22456,2011-11-27 08:00,16.6,.9,.5,.4,4.1
22456,2011-11-27 09:00,16.5,.7,.5,.3,4.4
22456,2011-11-27 10:00,16.5,.6,.4,.3,4.9
22456,2011-11-27 12:00,16.6,.6,.4,.3,5.4
22456,2011-11-27 13:00,16.7,.6,.4,.3,5.1
22456,2011-11-27 14:00,16.7,.6,.4,.2,4.5
22456,2011-11-27 15:00,16.7,.6,.4,.2,4.9
22456,2011-11-27 16:00,16.8,.6,.4,.2,5.3
22456,2011-11-27 17:00,16.7,.5,.4,.2,5.5
22456,2011-11-27 18:00,16.6,.5,.3,.2,4.5
22456,2011-11-27 19:00,16.7,.5,.3,.2,3.8
22456,2011-11-27 20:00,16.7,.7,.4,.3,4.5
22456,2011-11-27 21:00,16.5,.5,.3,.2,3.9
22456,2011-11-27 22:00,16.5,.5,.3,.2,4.2
22456,2011-11-27 23:00,16.5,.5,.3,.2,4.3
22456,2011-11-28 00:00,16.5,.5,.3,.2,4.4
22456,2011-11-28 01:00,16.5,.5,.3,.2,4.2
22456,2011-11-28 02:00,16.5,.5,.3,.2,4.1
22456,2011-11-28 03:00,16.5,.5,.3,.2,5.4
22456,2011-11-28 04:00,16.5,.5,.3,.2,6.3
22456,2011-11-28 06:00,16.6,.6,.4,.3,6.6
22456,2011-11-28 08:00,16.5,1.1,.8,.5,5.8
22456,2011-11-28 09:00,16.6,1.2,.7,.4,5.6
22456,2011-11-28 10:00,16.5,1.1,.7,.4,6
22456,2011-11-28 11:00,16.5,1,.6,.4,5.8
22456,2011-11-28 12:00,16.5,1,.7,.5,5.9
22456,2011-11-28 13:00,16.6,.9,.7,.4,5.9
22456,2011-11-28 14:00,16.8,1.2,.7,.5,5.5
22456,2011-11-28 15:00,16.6,1,.7,.4,5.3
22456,2011-11-28 16:00,16.6,1,.6,.4,5.7
22456,2011-11-28 17:00,16.6,.9,.5,.3,6.5
22456,2011-11-28 18:00,16.6,.9,.6,.4,6.4
22456,2011-11-28 19:00,16.6,1,.6,.4,6.5
22456,2011-11-28 20:00,16.7,1,.6,.4,6
22456,2011-11-28 21:00,16.6,1,.6,.4,6.2
22456,2011-11-28 22:00,16.5,.9,.6,.4,6.1
22456,2011-11-28 23:00,16.5,1,.7,.4,6.3
22456,2011-11-29 01:00,16.4,1,.7,.4,6.4
22456,2011-11-29 02:00,16.4,1.1,.7,.5,6.6
22456,2011-11-29 03:00,16.4,1,.7,.4,6.9
22456,2011-11-29 04:00,16.5,1.3,.9,.5,7.3
22456,2011-11-29 05:00,16.4,1.1,.8,.5,7.5
22456,2011-11-29 06:00,16.4,1.3,.9,.6,8
22456,2011-11-29 07:00,16.6,1.3,.8,.5,7
22456,2011-11-29 08:00,16.6,1,.6,.4,7.1
22456,2011-11-29 09:00,16.5,1,.7,.4,6.7
22456,2011-11-29 10:00,16.5,1,.7,.5,7.2
22456,2011-11-29 11:00,16.6,1.3,.9,.6,7.6
22456,2011-11-29 12:00,16.6,1.1,.8,.5,7.5
22456,2011-11-29 13:00,16.6,1.1,.8,.5,7.7
22456,2011-11-29 14:00,16.6,1.1,.7,.5,7.8
22456,2011-11-29 15:00,16.5,1,.7,.4,7
22456,2011-11-29 16:00,16.6,1.1,.7,.5,6.5
22456,2011-11-29 20:00,16.7,.9,.6,.4,7.5
22456,2011-11-29 21:00,16.7,.8,.5,.3,6.9
22456,2011-11-29 22:00,16.5,.6,.5,.3,7
22456,2011-11-29 23:00,16.5,.8,.5,.3,7.3
22456,2011-11-30 00:00,16.5,.9,.6,.4,7.2
22456,2011-11-30 01:00,16.4,1,.6,.4,6.3
22456,2011-11-30 02:00,16.4,1.1,.7,.4,5.8
22456,2011-11-30 03:00,16.4,1.2,.7,.5,5.6
22456,2011-11-30 04:00,16.5,1.2,.8,.5,5
22456,2011-11-30 05:00,16.5,1.4,.9,.6,4.9
22456,2011-11-30 06:00,16.4,1.7,1.1,.7,5.3
22456,2011-11-30 07:00,16.4,2,1.3,.8,5.2
22456,2011-11-30 08:00,16.6,1.8,1.2,.8,5.4
22456,2011-11-30 09:00,16.6,1.7,1.2,.8,5.3
22456,2011-11-30 10:00,16.6,1.9,1.2,.7,5.2
22456,2011-11-30 11:00,16.5,1.6,1,.6,5.1
22456,2011-11-30 12:00,16.5,1.4,.9,.6,4.9
22456,2011-11-30 13:00,16.5,1.2,.8,.6,5.4
22456,2011-11-30 14:00,16.4,1.1,.7,.5,5.5
22456,2011-11-30 15:00,16.4,1,.7,.4,5.8
22456,2011-11-30 16:00,16.4,1,.6,.4,5.7
22456,2011-11-30 17:00,16.4,.9,.6,.4,5.6
22456,2011-11-30 18:00,16.4,.6,.4,.3,6.2
22456,2011-11-30 19:00,16.4,.6,.4,.3,6.6
22456,2011-11-30 20:00,16.3,.8,.5,.4,6.1
22456,2011-11-30 21:00,16.5,1.2,.8,.6,5.9
22456,2011-11-30 22:00,16.5,1.8,1.1,.7,6.5
22456,2011-11-30 23:00,16.5,1.9,1.5,.9,6.4
22456,2011-12-01 00:00,16.4,2.9,1.7,1,6.3
22456,2011-12-01 01:00,16.4,1.9,1.4,.9,6.2
22456,2011-12-01 02:00,16.4,2.5,1.5,.9,6.3
22456,2011-12-01 03:00,16.3,2.1,1.4,.8,6.5
22456,2011-12-01 04:00,16.3,2,1.4,.9,6.9
22456,2011-12-01 05:00,16.3,1.8,1.1,.7,6.3
22456,2011-12-01 06:00,16.3,2.3,1.5,.9,6.8
22456,2011-12-01 07:00,16.3,2.1,1.4,.9,6.6
22456,2011-12-01 08:00,16.3,2.2,1.5,1,6.9
22456,2011-12-01 09:00,16.3,1.9,1.3,.8,6.5
22456,2011-12-01 11:00,16.3,2,1.3,.8,6.4
22456,2011-12-01 12:00,16.3,2.4,1.5,.9,6.5
22456,2011-12-01 13:00,16.3,1.9,1.3,.8,6.5
22456,2011-12-01 14:00,16.2,2.1,1.2,.7,6.3
22456,2011-12-01 15:00,16.3,1.9,1.1,.7,6.2
22456,2011-12-01 16:00,16.3,1.6,1,.6,5.9
22456,2011-12-01 17:00,16.3,1.5,1,.6,6
22456,2011-12-01 18:00,16.2,1.4,1,.6,6.5
22456,2011-12-01 19:00,16.2,1.4,1,.6,6.9
22456,2011-12-01 20:00,16.2,1.6,1.1,.7,6.3
22456,2011-12-01 21:00,16.3,1.9,1.2,.8,6.3
22456,2011-12-01 22:00,16.2,1.5,1.1,.7,6
22456,2011-12-01 23:00,16.2,1.8,1.2,.7,6.2
22456,2011-12-02 00:00,16.3,1.8,1.1,.7,5.7
22456,2011-12-02 01:00,16.2,2.2,1.4,.9,5.7
22456,2011-12-02 02:00,16.2,1.8,1.1,.7,5.7
22456,2011-12-02 03:00,16.2,1.6,1,.7,5.5
22456,2011-12-02 04:00,16.2,1.5,1,.6,5.6
22456,2011-12-02 05:00,16.1,1.7,1,.6,5.5
22456,2011-12-02 06:00,16.2,1.5,1,.6,5.5
22456,2011-12-02 07:00,16.1,1.4,.9,.5,5.5
22456,2011-12-02 08:00,16.1,1.6,1,.6,5.9
22456,2011-12-02 09:00,16.1,1.8,1.1,.7,5.9
22456,2011-12-02 10:00,16.1,1.6,1.1,.7,5.6
22456,2011-12-02 11:00,16.1,1.5,1,.6,5.4
22456,2011-12-02 12:00,16.1,1.7,1,.6,5.2
22456,2011-12-02 14:00,16.1,1.7,1,.6,5.2
22456,2011-12-02 15:00,16.1,1.9,1.1,.7,5.4
22456,2011-12-02 16:00,16.1,1.7,1,.6,5.6
22456,2011-12-02 17:00,16.1,1.4,1,.6,5.9
22456,2011-12-02 18:00,16.1,1.4,.9,.6,5.7
22456,2011-12-02 19:00,16.1,1.4,.9,.5,6.3
22456,2011-12-02 20:00,16.1,1.3,.8,.5,6.3
22456,2011-12-02 20:59,16,1.3,.9,.6,6.7
22456,2011-12-02 21:37,16.1,1.5,1,.7,6.8
22456,2011-12-02 22:00,16.1,1.5,1,.6,6.8
22456,2011-12-03 00:00,16.1,1.1,.8,.5,6.5
22456,2011-12-03 01:00,16.1,1.1,.7,.5,6.3
22456,2011-12-03 02:00,16,1,.6,.4,6.1
22456,2011-12-03 03:00,16,1,.7,.4,6.4
22456,2011-12-03 04:00,16,1,.6,.4,6
22456,2011-12-03 05:00,16,.8,.5,.3,6
22456,2011-12-03 06:00,16,.7,.4,.3,5.5
22456,2011-12-03 07:00,16,.7,.4,.2,4.7
22456,2011-12-03 08:00,16,.6,.4,.2,5.3
22456,2011-12-03 09:00,16,.6,.4,.2,5.9
22456,2011-12-03 11:00,16,.5,.4,.2,6.2
22456,2011-12-03 12:00,16.2,.7,.5,.3,6.5
22456,2011-12-03 13:00,16.1,1.1,.7,.4,6.2
22456,2011-12-03 14:00,16,1,.7,.4,5.3
22456,2011-12-03 15:00,16,1.1,.7,.5,4.7
22456,2011-12-03 16:00,16,1.1,.8,.5,4.7
22456,2011-12-03 17:00,16,1.2,.8,.5,4.6
22456,2011-12-03 18:00,16,1.1,.6,.4,3.8
22456,2011-12-03 19:00,15.9,.9,.6,.4,4.5
22456,2011-12-03 20:00,15.9,.9,.5,.3,5.3
22456,2011-12-03 21:00,15.9,.7,.4,.3,5.4
22456,2011-12-03 23:00,15.9,.7,.4,.2,6.7
22456,2011-12-04 00:00,15.9,.6,.4,.3,7.1
22456,2011-12-04 01:00,15.9,.6,.4,.3,5.8
22456,2011-12-04 02:00,15.8,.7,.4,.3,5.9
22456,2011-12-04 03:00,15.8,.7,.4,.3,5.8
22456,2011-12-04 04:00,15.8,.7,.5,.3,5.8
22456,2011-12-04 05:00,15.8,.6,.4,.3,5.3
22456,2011-12-04 06:00,15.8,.7,.4,.3,5.9
22456,2011-12-04 07:00,15.8,.7,.4,.3,6.1
22456,2011-12-04 08:00,15.8,.6,.4,.3,7
22456,2011-12-04 09:00,15.8,.7,.4,.2,6.5
22456,2011-12-04 10:00,15.8,.5,.3,.2,6.2
22456,2011-12-04 11:00,15.8,.6,.4,.2,6.2
22456,2011-12-04 13:00,15.8,.7,.4,.2,4.6
22456,2011-12-04 14:00,15.8,.6,.4,.2,4.1
22456,2011-12-04 16:00,15.9,.7,.5,.3,4
22456,2011-12-04 17:00,15.9,.7,.5,.3,4.6
22456,2011-12-04 18:00,15.9,.6,.4,.2,4.5
22456,2011-12-04 19:00,15.9,.6,.4,.3,4
22456,2011-12-04 20:00,15.9,.7,.5,.3,3.6
22456,2011-12-04 21:00,15.9,.6,.4,.3,3.6
22456,2011-12-04 22:00,15.8,.6,.3,.2,3.5
22456,2011-12-04 23:00,15.7,.5,.3,.2,3.8
22456,2011-12-05 01:00,15.7,.5,.3,.2,3.8
22456,2011-12-05 02:00,15.6,.5,.3,.2,4.1
22456,2011-12-05 03:00,15.6,.5,.3,.2,6.1
22456,2011-12-05 04:00,15.6,.6,.3,.2,4.3
22456,2011-12-05 05:00,15.7,.5,.3,.2,4.2
22456,2011-12-05 06:00,15.7,.5,.3,.2,3.8
22456,2011-12-05 07:00,15.8,.5,.3,.2,3.3
22456,2011-12-05 08:00,15.8,.5,.3,.2,3.8
22456,2011-12-05 09:00,15.7,.5,.3,.2,4.4
22456,2011-12-05 10:00,15.7,.5,.3,.2,3.4
22456,2011-12-05 11:00,15.7,.5,.3,.2,3.4
22456,2011-12-05 12:00,15.8,.4,.3,.2,4.6
22456,2011-12-05 13:00,15.8,.4,.2,.2,5
22456,2011-12-05 14:00,15.8,.4,.3,.2,4.9
22456,2011-12-05 15:00,15.7,.4,.3,.2,4.9
22456,2011-12-05 17:00,15.6,.4,.3,.2,4.9
22456,2011-12-05 18:00,15.7,.5,.3,.2,4.3
22456,2011-12-05 19:00,15.7,.4,.3,.2,4.6
22456,2011-12-05 20:00,15.7,.4,.3,.2,5.1
22456,2011-12-05 21:00,15.7,.4,.3,.2,5.3
22456,2011-12-05 22:00,15.7,.4,.3,.2,5
22456,2011-12-05 23:00,15.7,.4,.3,.2,5.3
22456,2011-12-06 01:00,15.5,.5,.3,.2,5.4
22456,2011-12-06 02:00,15.4,.5,.3,.2,5.1
22456,2011-12-06 03:00,15.4,.6,.3,.2,4.9
22456,2011-12-06 04:00,15.5,.6,.4,.2,4.7
22456,2011-12-06 05:00,15.5,.5,.4,.2,4.6
22456,2011-12-06 06:00,15.6,.6,.4,.2,4.4
22456,2011-12-06 07:00,15.6,.6,.4,.3,4.3
22456,2011-12-06 08:00,15.7,.6,.4,.3,4.6
22456,2011-12-06 09:00,15.7,.6,.4,.2,4.4
22456,2011-12-06 10:00,15.7,.6,.4,.2,4.8
22456,2011-12-06 11:00,15.6,.5,.3,.2,4.9
22456,2011-12-06 13:00,15.7,.5,.3,.2,5.2
22456,2011-12-06 14:00,15.6,.5,.3,.2,4.4
22456,2011-12-06 15:00,15.5,.5,.3,.2,4.5
22456,2011-12-06 16:00,15.4,.5,.3,.2,4.2
22456,2011-12-06 17:00,15.5,.5,.3,.2,3.5
22456,2011-12-06 18:00,15.6,.5,.3,.2,4.4
22456,2011-12-06 19:00,15.5,.5,.3,.2,4.7
22456,2011-12-06 20:00,15.6,.5,.3,.2,5.3
22456,2011-12-06 21:00,15.6,.6,.3,.2,4.7
22456,2011-12-06 22:00,15.5,.4,.3,.2,5.2
22456,2011-12-06 23:00,15.5,.4,.3,.2,4.3
22456,2011-12-07 00:00,15.5,.4,.3,.2,3.9
22456,2011-12-07 01:00,15.5,.4,.2,.1,4.9
22456,2011-12-07 02:00,15.4,.3,.2,.1,5.7
22456,2011-12-07 03:00,15.3,.3,.2,.1,5.6
22456,2011-12-07 05:00,15.4,.4,.2,.1,4.5
22456,2011-12-07 06:00,15.4,.3,.2,.1,4.3
22456,2011-12-07 07:00,15.4,.4,.2,.2,4.5
22456,2011-12-07 08:00,15.5,.4,.3,.2,4.8
22456,2011-12-07 09:00,15.5,.4,.2,.1,5.6
22456,2011-12-07 10:00,15.5,.4,.3,.2,5
22456,2011-12-07 11:00,15.5,.3,.2,.1,4.9
22456,2011-12-07 12:00,15.5,.4,.2,.2,5
22456,2011-12-07 13:00,15.5,.3,.2,.1,5.7
22456,2011-12-07 16:00,15.4,.4,.2,.2,5.2
22456,2011-12-07 17:00,15.5,.4,.2,.2,4.7
22456,2011-12-07 18:00,15.4,.4,.3,.2,4.7
22456,2011-12-07 19:00,15.4,.4,.3,.2,4.6
22456,2011-12-07 20:00,15.5,.5,.3,.2,5.2
22456,2011-12-07 21:00,15.5,.5,.3,.2,4.3
22456,2011-12-07 21:01,15.5,0,0,0,0
22456,2011-12-07 22:00,15.5,.5,.3,.2,5.4
22456,2011-12-08 00:00,15.4,.3,.2,.1,5.7
22456,2011-12-08 01:00,15.4,.4,.3,.2,6
22456,2011-12-08 02:00,15.3,.5,.3,.2,6.2
22456,2011-12-08 03:00,15.2,.4,.2,.1,6.1
22456,2011-12-08 04:00,15.3,.3,.2,.1,5.6
22456,2011-12-08 05:00,15.2,.4,.3,.2,4.4
22456,2011-12-08 06:00,15.3,.5,.3,.2,4.5
22456,2011-12-08 07:00,15.4,.4,.3,.2,4.3
22456,2011-12-08 08:00,15.6,.5,.3,.2,4.5
22456,2011-12-08 09:00,15.7,.4,.3,.2,4.4
22456,2011-12-08 10:00,15.6,.4,.2,.2,4.1
22456,2011-12-08 11:00,15.6,.5,.3,.2,3.1
22456,2011-12-08 12:00,15.5,.5,.4,.2,3
22456,2011-12-08 13:00,15.5,.6,.4,.2,3.2
22456,2011-12-08 14:00,15.6,.6,.4,.3,2.9
22456,2011-12-08 15:00,15.5,.6,.4,.3,2.9
22456,2011-12-08 18:00,15.2,1.4,.9,.6,3.6
22456,2011-12-08 19:00,15.1,1.3,.9,.6,3.8
22456,2011-12-08 20:00,15.2,1.6,1,.6,4
22456,2011-12-08 21:00,15.3,1.6,1,.6,4
22456,2011-12-08 22:00,15.3,1.5,1,.7,4
22456,2011-12-08 23:00,15.3,1.5,1,.6,4
22456,2011-12-09 01:00,15.2,1.2,.8,.5,3.5
22456,2011-12-09 02:00,15,1,.6,.4,3.4
22456,2011-12-09 04:00,14.8,.9,.6,.4,3.6
22456,2011-12-09 06:00,14.8,1.1,.7,.5,3.7
22456,2011-12-09 07:00,14.9,.9,.6,.4,4.5
22456,2011-12-09 08:00,15.1,.9,.6,.4,5.4
22456,2011-12-09 09:00,15.2,.9,.6,.4,5.4
22456,2011-12-09 10:00,15.1,.9,.6,.4,5.5
22456,2011-12-09 11:00,15.2,1,.6,.4,4.6
22456,2011-12-09 12:00,15.1,.9,.5,.3,4.1
22456,2011-12-09 13:00,15,.8,.5,.3,4.8
22456,2011-12-09 15:00,15.1,.7,.4,.3,4.2
22456,2011-12-09 16:00,15,.7,.4,.3,3.7
22456,2011-12-09 17:00,14.7,.9,.5,.3,3.9
22456,2011-12-09 19:00,15,.9,.5,.3,4.1
22456,2011-12-09 20:00,15,.7,.5,.3,4.6
22456,2011-12-09 21:00,15.1,.7,.4,.3,5.2
22456,2011-12-09 22:00,15.2,.7,.5,.3,4.7
22456,2011-12-09 23:00,15.2,.6,.4,.3,5.2
22456,2011-12-10 00:00,15.2,.6,.4,.3,5
22456,2011-12-10 01:00,15.1,.6,.4,.2,4.4
22456,2011-12-10 03:00,14.8,.6,.3,.2,7.3
22456,2011-12-10 04:00,14.6,.6,.3,.2,5.1
22456,2011-12-10 05:00,14.6,.6,.4,.2,4.5
22456,2011-12-10 06:00,14.6,.6,.4,.3,4.9
22456,2011-12-10 07:00,14.7,.6,.4,.2,6
22456,2011-12-10 08:00,14.7,.5,.4,.2,6.4
22456,2011-12-10 09:00,14.7,.7,.4,.3,6.5
22456,2011-12-10 10:00,14.8,.5,.4,.2,6.5
22456,2011-12-10 11:00,14.9,.5,.3,.2,6.3
22456,2011-12-10 12:00,14.9,.5,.3,.2,4.9
22456,2011-12-10 13:00,14.7,.6,.4,.2,4.9
22456,2011-12-10 14:00,14.9,.5,.3,.2,5.8
22456,2011-12-10 16:00,14.8,.5,.3,.2,5
22456,2011-12-10 17:00,14.4,.6,.4,.3,4.4
22456,2011-12-10 18:00,14.5,.9,.5,.3,4.3
22456,2011-12-10 19:00,14.6,.7,.4,.3,4.4
22456,2011-12-10 20:00,14.6,.7,.4,.3,5.1
22456,2011-12-10 21:00,14.8,.7,.5,.3,4.8
22456,2011-12-10 22:00,14.8,.8,.5,.3,5
22456,2011-12-10 23:00,14.9,.9,.6,.4,4.8
22456,2011-12-11 01:00,14.9,.9,.6,.4,4
22456,2011-12-11 02:00,14.8,.8,.5,.3,5
22456,2011-12-11 03:00,14.5,.7,.4,.3,5.6
22456,2011-12-11 04:00,14.4,.7,.4,.2,5.5
22456,2011-12-11 05:00,14.3,.7,.4,.3,4.8
22456,2011-12-11 06:00,14.3,.7,.5,.3,4.4
22456,2011-12-11 07:00,14.5,.8,.5,.3,4.6
22456,2011-12-11 08:00,14.4,.7,.4,.3,5.1
22456,2011-12-11 09:00,14.6,.8,.5,.3,5.9
22456,2011-12-11 10:00,14.8,.7,.4,.3,6
22456,2011-12-11 11:00,15.1,.6,.4,.3,5.9
22456,2011-12-11 12:00,15.2,.6,.4,.3,5.7
22456,2011-12-11 13:00,15,.7,.4,.3,5
22456,2011-12-11 14:00,14.7,.5,.4,.2,5.6
22456,2011-12-11 15:00,15,.5,.3,.2,5.8
22456,2011-12-11 16:00,14.9,.5,.3,.2,6.9
