지점,일시,수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec)
22444,2010-12-25 07:00,8.7,2,1.6,.9,6.3
22444,2010-12-25 08:00,8.6,2,1.5,1,6.8
22444,2010-12-25 09:00,8.5,2.1,1.5,.9,7.2
22444,2010-12-25 10:00,8.6,1.6,1.3,.8,7.8
22444,2010-12-25 11:00,8.4,1.3,1,.6,7.7
22444,2010-12-25 12:00,8.6,1.1,1,.6,7.1
22444,2010-12-25 13:00,8.7,1.7,1.3,.8,7.6
22444,2010-12-25 14:00,8.7,1.4,1.1,.6,6.6
22444,2010-12-25 15:00,8.8,1.6,1.3,.8,6.5
22444,2010-12-25 16:00,8.8,2.9,1.9,1.2,6.5
22444,2010-12-25 17:00,8.8,2.5,1.8,1.2,6.5
22444,2010-12-25 19:00,8.6,2.9,2,1.2,6.8
22444,2010-12-25 20:00,8.4,2.4,1.8,1.1,6.3
22444,2010-12-25 21:00,8.2,2.1,1.6,1,6
22444,2010-12-25 22:00,8.4,2.2,1.6,1,6.6
22444,2010-12-25 23:00,8.4,1.5,1.1,.7,6.8
22444,2010-12-26 00:00,8.3,1.4,1,.6,6.6
22444,2010-12-26 01:00,8.4,1.5,1,.6,6.6
22444,2010-12-26 02:00,8.4,1.8,1.1,.7,6.5
22444,2010-12-26 03:00,8.5,1.4,1.1,.7,6.4
22444,2010-12-26 04:00,8.6,1.6,1.2,.8,6.4
22444,2010-12-26 05:00,8.6,1.4,1,.6,5.8
22444,2010-12-26 06:00,8.5,1.5,1.3,.8,6.4
22444,2010-12-26 07:00,8.5,1.8,1.2,.7,6.1
22444,2010-12-26 08:00,8.5,1.8,1.3,.8,6.4
22444,2010-12-26 09:00,8.4,1.6,1.1,.7,6.4
22444,2010-12-26 10:00,8.3,1.3,.9,.6,6
22444,2010-12-26 11:00,8.2,1.1,.8,.5,6.6
22444,2010-12-26 12:00,8.3,.9,.7,.4,6.3
22444,2010-12-26 13:00,8.2,1.2,.9,.5,5.7
22444,2010-12-26 13:56,8.4,0,0,0,0
22444,2010-12-26 15:00,8.4,2.1,1.4,.9,5.4
22444,2010-12-26 16:00,8.4,2.9,1.8,1.2,6.5
22444,2010-12-26 17:00,8.4,2.6,1.8,1.2,6.8
22444,2010-12-26 18:00,8.4,2.8,2.1,1.4,6.9
22444,2010-12-26 19:00,8.4,3.1,2.2,1.4,7.2
22444,2010-12-26 20:00,8.3,3.1,2.2,1.4,7.5
22444,2010-12-26 21:00,8.1,2.6,1.9,1.1,7.4
22444,2010-12-26 22:00,8,2.2,1.8,1.1,7.2
22444,2010-12-26 23:00,7.9,2.8,2.2,1.3,7.1
22444,2010-12-27 00:00,7.5,3.9,2.5,1.5,8
22444,2010-12-27 01:00,7.8,2.1,1.9,1.2,7.6
22444,2010-12-27 02:00,8.1,2.3,1.7,1,7.6
22444,2010-12-27 03:00,7.8,2.7,2,1.2,7.6
22444,2010-12-27 04:00,7.9,2.6,1.8,1.1,7
22444,2010-12-27 05:00,7.9,2.1,1.6,1,6.6
22444,2010-12-27 06:00,8.3,2,1.7,1.1,7.4
22444,2010-12-27 07:00,8.3,2.2,1.7,1.1,7.2
22444,2010-12-27 08:00,8.2,2.5,1.9,1.3,7.3
22444,2010-12-27 09:00,7.9,2.2,1.8,1.1,7.2
22444,2010-12-27 10:00,7.8,2,1.6,1,7.4
22444,2010-12-27 11:00,7.8,1.7,1.4,.8,7
22444,2010-12-27 12:00,7.6,1.8,1.6,1,7.3
22444,2010-12-27 13:00,7.9,2,1.5,.9,6.6
22444,2010-12-27 14:00,8,1.9,1.3,.8,6.1
22444,2010-12-27 15:00,8,2.4,1.6,1,6.5
22444,2010-12-27 16:00,8.1,2.5,1.5,.9,6
22444,2010-12-27 17:00,8.2,2.2,1.5,1,6.2
22444,2010-12-27 18:00,8.3,2.1,1.5,.9,6.3
22444,2010-12-27 21:00,7.9,2.3,1.6,1,6.3
22444,2010-12-27 22:00,7.8,2.1,1.5,1,5.9
22444,2010-12-27 23:00,7.8,2.2,1.4,.9,5.4
22444,2010-12-28 00:00,7.7,1.7,1.3,.8,5.5
22444,2010-12-28 01:00,7.2,1.7,1.4,.9,5.4
22444,2010-12-28 02:00,7.9,2.5,1.8,1.1,5.6
22444,2010-12-28 03:00,8,2.2,1.6,1,5.5
22444,2010-12-28 04:00,8,2.5,1.7,1,5.6
22444,2010-12-28 05:00,8.3,2.1,1.5,1,5.9
22444,2010-12-28 06:00,8.2,2.2,1.8,1.1,6.1
22444,2010-12-28 07:00,8.2,2.2,1.6,1.1,6.1
22444,2010-12-28 10:00,7.7,2,1.6,1.1,6.2
22444,2010-12-28 11:00,7.6,2.2,1.6,1,6.3
22444,2010-12-28 12:00,7.4,2.8,1.8,1.1,6.4
22444,2010-12-28 13:00,7.5,2.7,2.1,1.3,6.5
22444,2010-12-28 14:00,7.7,3.4,2.5,1.7,6.8
22444,2010-12-28 15:00,8,3.6,2.5,1.6,7
22444,2010-12-28 16:00,8,3.6,2.8,1.8,7.1
22444,2010-12-28 17:00,8.2,3.8,2.8,1.7,7.5
22444,2010-12-28 18:00,8.2,4.7,2.9,1.8,7.6
22444,2010-12-28 19:00,8.2,4,2.9,1.8,7.4
22444,2010-12-28 21:00,8.1,2.8,2.6,1.7,7.7
22444,2010-12-28 22:00,8.1,3.2,2.6,1.7,7.5
22444,2010-12-28 23:00,7.8,3.5,2.6,1.6,7.2
22444,2010-12-29 00:00,7.7,3.1,2.2,1.3,7.5
22444,2010-12-29 01:00,7.8,2.4,2.3,1.4,7.6
22444,2010-12-29 02:00,7.9,3.1,2.1,1.3,7.6
22444,2010-12-29 03:00,8,2.8,2,1.2,7.7
22444,2010-12-29 04:00,8,2.5,1.9,1.1,7.6
22444,2010-12-29 05:00,8.1,2.2,1.6,1,7.3
22444,2010-12-29 06:00,8.1,2.3,1.7,1,7.1
22444,2010-12-29 07:00,8.1,1.8,1.4,.9,6.6
22444,2010-12-29 08:00,8.1,2.6,2,1.2,7.2
22444,2010-12-29 09:00,8.1,2.2,1.6,1,6.9
22444,2010-12-29 10:00,8.1,2.4,1.7,1,7.2
22444,2010-12-29 11:00,8.1,1.8,1.5,.9,7
22444,2010-12-29 12:00,8.1,2,1.4,.8,6.9
22444,2010-12-29 13:00,8.1,1.6,1.1,.7,6.5
22444,2010-12-29 14:00,8.1,1.1,.9,.6,6.5
22444,2010-12-29 15:00,7.9,1.3,.9,.5,6.5
22444,2010-12-29 16:00,8.1,1.1,.7,.5,6.2
22444,2010-12-29 17:00,8,1,.7,.4,6.2
22444,2010-12-29 18:00,8.1,.9,.7,.5,6.1
22444,2010-12-29 19:00,8.1,.8,.7,.4,5.7
22444,2010-12-29 20:00,8.1,1,.7,.5,5.6
22444,2010-12-29 21:00,8.1,1.1,.7,.5,5.4
22444,2010-12-30 01:00,8,1.6,1.1,.7,4
22444,2010-12-30 02:00,7.8,2.9,2,1.3,5.1
22444,2010-12-30 03:00,7.8,4.1,2.9,1.9,6.3
22444,2010-12-30 04:00,7.9,4.4,3.5,2.3,7.4
22444,2010-12-30 05:00,7.9,3.8,3.2,2,7.9
22444,2010-12-30 06:00,7.9,4.7,3.4,2.2,8.4
22444,2010-12-30 07:00,8,2.8,2.3,1.4,7.5
22444,2010-12-30 08:00,8,3,2.2,1.3,7.3
22444,2010-12-30 09:00,8,2.9,2.1,1.3,7.5
22444,2010-12-30 10:00,8,3.1,2.4,1.5,7.6
22444,2010-12-30 12:00,7.9,3.2,2.6,1.6,7.5
22444,2010-12-30 13:00,7.9,3.1,2.6,1.7,7.3
22444,2010-12-30 14:00,7.9,4.1,2.8,1.6,8
22444,2010-12-30 15:00,7.8,3.5,2.9,1.7,7.9
22444,2010-12-30 16:00,7.7,3.4,2.4,1.4,7.6
22444,2010-12-30 17:00,7.8,3,2.3,1.4,7.8
22444,2010-12-30 18:00,7.9,4.1,2.7,1.6,7.9
22444,2010-12-30 19:00,7.9,3.8,2.8,1.6,7.8
22444,2010-12-30 20:00,7.9,3.3,2.6,1.5,7.5
22444,2010-12-30 21:00,7.9,3,2.1,1.3,7
22444,2010-12-30 22:00,7.9,3.1,2.2,1.4,7
22444,2010-12-30 23:00,7.8,2.9,2.3,1.5,7.1
22444,2010-12-31 00:00,7.8,2.9,2.5,1.5,7.7
22444,2010-12-31 01:00,7.8,3.2,2.3,1.5,7.5
22444,2010-12-31 02:00,7.8,3.2,2.5,1.5,7.7
22444,2010-12-31 03:00,7.8,2.9,2.3,1.4,7.7
22444,2010-12-31 04:00,7.7,2.8,2.3,1.4,7.9
22444,2010-12-31 05:00,7.8,3,2.2,1.3,8.2
22444,2010-12-31 06:00,7.8,3.3,2.2,1.3,8.1
22444,2010-12-31 07:00,7.7,3.3,2.3,1.4,7.9
22444,2010-12-31 08:00,7.8,3.9,2.5,1.5,8.1
22444,2010-12-31 09:00,7.8,3,2.2,1.3,7.7
22444,2010-12-31 10:00,7.7,2.3,1.8,1.1,7.8
22444,2010-12-31 11:00,7.7,2.7,2,1.3,7.7
22444,2010-12-31 12:00,7.7,2.7,2,1.2,7.8
22444,2010-12-31 13:00,7.7,2.7,2,1.3,7.8
22444,2010-12-31 14:00,7.7,2.6,1.9,1.1,7.8
22444,2010-12-31 15:00,7.7,2.2,1.6,1,7.2
22444,2010-12-31 16:00,7.7,2.2,1.6,1,7.5
22444,2010-12-31 17:00,7.6,2.2,1.6,1,7.5
22444,2010-12-31 18:00,7.5,2.3,1.8,1.1,8.2
22444,2010-12-31 19:00,7.6,2.5,1.8,1,7.7
22444,2010-12-31 20:00,7.5,2.6,1.6,1,7.1
22444,2010-12-31 21:00,7.5,2.2,1.6,1,7.5
22444,2010-12-31 22:00,7.6,2.3,1.7,1.1,7
22444,2010-12-31 23:00,7.6,3.1,1.9,1.2,7.2
